,year,region,location,adm,total_1,total_2,total_3,total_4
372,2017,Minas Gerais,Rural,Pública,24.2,40.7,26.2,8.9
373,2017,Espírito Santo,Total,Total,23.0,46.300000000000004,24.900000000000002,5.8
374,2017,Espírito Santo,Urbana,Total,14.1,51.800000000000004,30.7,3.4
375,2017,Espírito Santo,Rural,Total,39.300000000000004,36.2,14.4,10.1
376,2017,Espírito Santo,Total,Federal,0.0,5.6000000000000005,94.4,0.0
377,2017,Espírito Santo,Urbana,Federal,0.0,6.7,93.3,0.0
378,2017,Espírito Santo,Rural,Federal,0.0,0.0,100.0,0.0
379,2017,Espírito Santo,Total,Estadual,34.0,57.4,8.0,0.6
380,2017,Espírito Santo,Urbana,Estadual,33.2,61.9,4.9,0.0
381,2017,Espírito Santo,Rural,Estadual,37.0,41.0,19.0,3.0
382,2017,Espírito Santo,Total,Municipal,23.3,46.4,24.5,5.8
383,2017,Espírito Santo,Urbana,Municipal,10.5,53.7,33.6,2.2
384,2017,Espírito Santo,Rural,Municipal,40.4,36.5,12.3,10.8
385,2017,Espírito Santo,Total,Privada,6.4,31.2,49.0,13.4
386,2017,Espírito Santo,Urbana,Privada,6.8,33.2,46.800000000000004,13.200000000000001
387,2017,Espírito Santo,Rural,Privada,0.0,0.0,84.2,15.8
388,2017,Espírito Santo,Total,Pública,25.0,48.0,22.1,4.9
389,2017,Espírito Santo,Urbana,Pública,15.4,55.1,27.900000000000002,1.6
390,2017,Espírito Santo,Rural,Pública,40.0,36.9,13.200000000000001,9.9
391,2017,Rio de Janeiro,Total,Total,5.9,28.6,55.1,10.4
392,2017,Rio de Janeiro,Urbana,Total,4.9,28.1,56.800000000000004,10.200000000000001
393,2017,Rio de Janeiro,Rural,Total,14.5,33.1,41.5,10.9
394,2017,Rio de Janeiro,Total,Federal,1.9000000000000001,23.1,59.6,15.4
395,2017,Rio de Janeiro,Urbana,Federal,2.0,23.5,58.800000000000004,15.700000000000001
396,2017,Rio de Janeiro,Rural,Federal,0.0,0.0,100.0,0.0
397,2017,Rio de Janeiro,Total,Estadual,0.5,17.2,76.7,5.6000000000000005
398,2017,Rio de Janeiro,Urbana,Estadual,0.5,17.400000000000002,76.5,5.6000000000000005
399,2017,Rio de Janeiro,Rural,Estadual,0.0,15.1,79.60000000000001,5.3
400,2017,Rio de Janeiro,Total,Municipal,8.0,34.5,50.1,7.4
401,2017,Rio de Janeiro,Urbana,Municipal,6.0,34.300000000000004,53.4,6.3
402,2017,Rio de Janeiro,Rural,Municipal,16.1,35.4,37.0,11.5
403,2017,Rio de Janeiro,Total,Privada,5.1000000000000005,24.8,54.1,16.0
404,2017,Rio de Janeiro,Urbana,Privada,5.1000000000000005,24.900000000000002,54.0,16.0
405,2017,Rio de Janeiro,Rural,Privada,10.0,20.0,62.5,7.5
406,2017,Rio de Janeiro,Total,Pública,6.4,30.900000000000002,55.6,7.1000000000000005
407,2017,Rio de Janeiro,Urbana,Pública,4.7,30.3,58.7,6.3
408,2017,Rio de Janeiro,Rural,Pública,14.6,33.6,40.800000000000004,11.0
409,2017,São Paulo,Total,Total,9.6,40.0,43.4,7.0
410,2017,São Paulo,Urbana,Total,8.8,39.800000000000004,44.2,7.2
411,2017,São Paulo,Rural,Total,25.400000000000002,43.1,26.8,4.7
412,2017,São Paulo,Total,Federal,3.4,37.9,55.2,3.5
413,2017,São Paulo,Urbana,Federal,3.6,35.7,57.1,3.6
414,2017,São Paulo,Rural,Federal,0.0,100.0,0.0,0.0
415,2017,São Paulo,Total,Estadual,4.1,59.9,34.300000000000004,1.7
416,2017,São Paulo,Urbana,Estadual,3.4,60.300000000000004,34.7,1.6
417,2017,São Paulo,Rural,Estadual,14.8,54.1,29.0,2.1
418,2017,São Paulo,Total,Municipal,11.200000000000001,37.800000000000004,45.0,6.0
419,2017,São Paulo,Urbana,Municipal,9.8,37.7,46.6,5.9
420,2017,São Paulo,Rural,Municipal,29.8,39.6,24.900000000000002,5.7
421,2017,São Paulo,Total,Privada,10.8,30.2,46.800000000000004,12.200000000000001
422,2017,São Paulo,Urbana,Privada,10.8,30.2,46.800000000000004,12.200000000000001
423,2017,São Paulo,Rural,Privada,18.900000000000002,24.3,51.4,5.4
424,2017,São Paulo,Total,Pública,9.0,44.9,41.6,4.5
425,2017,São Paulo,Urbana,Pública,7.7,45.0,42.800000000000004,4.5
426,2017,São Paulo,Rural,Pública,25.6,43.7,26.1,4.6000000000000005
427,2017,Sul,Total,Total,13.4,42.300000000000004,38.5,5.8
428,2017,Sul,Urbana,Total,12.6,43.0,39.800000000000004,4.6000000000000005
429,2017,Sul,Rural,Total,16.7,39.1,33.3,10.9
430,2017,Sul,Total,Federal,6.5,30.400000000000002,62.0,1.1
431,2017,Sul,Urbana,Federal,6.1000000000000005,30.5,62.2,1.2
432,2017,Sul,Rural,Federal,10.0,30.0,60.0,0.0
433,2017,Sul,Total,Estadual,10.4,45.800000000000004,37.9,5.9
434,2017,Sul,Urbana,Estadual,9.200000000000001,46.6,39.0,5.2
435,2017,Sul,Rural,Estadual,15.3,42.5,33.7,8.5
436,2017,Sul,Total,Municipal,13.0,42.0,39.2,5.8
437,2017,Sul,Urbana,Municipal,11.6,43.4,41.300000000000004,3.7
438,2017,Sul,Rural,Municipal,17.2,37.9,33.0,11.9
439,2017,Sul,Total,Privada,18.2,39.1,37.1,5.6000000000000005
440,2017,Sul,Urbana,Privada,18.2,39.2,37.1,5.5
441,2017,Sul,Rural,Privada,19.2,38.5,38.5,3.8000000000000003
442,2017,Sul,Total,Pública,12.200000000000001,43.1,38.9,5.8
443,2017,Sul,Urbana,Pública,10.8,44.300000000000004,40.7,4.2
444,2017,Sul,Rural,Pública,16.7,39.1,33.2,11.0
445,2017,Paraná,Total,Total,9.9,46.4,38.800000000000004,4.9
446,2017,Paraná,Urbana,Total,8.700000000000001,46.5,41.0,3.8000000000000003
447,2017,Paraná,Rural,Total,17.3,45.9,26.400000000000002,10.4
448,2017,Paraná,Total,Federal,9.1,22.7,63.6,4.6000000000000005
449,2017,Paraná,Urbana,Federal,9.1,22.7,63.6,4.6000000000000005
450,2017,Paraná,Total,Estadual,11.200000000000001,69.60000000000001,18.7,0.5
451,2017,Paraná,Urbana,Estadual,8.2,70.2,21.2,0.4
452,2017,Paraná,Rural,Estadual,23.7,67.1,8.6,0.6
453,2017,Paraná,Total,Municipal,8.4,38.4,46.6,6.6000000000000005
454,2017,Paraná,Urbana,Municipal,7.1000000000000005,39.0,49.300000000000004,4.6000000000000005
455,2017,Paraná,Rural,Municipal,14.4,35.9,34.6,15.1
456,2017,Paraná,Total,Privada,12.4,41.1,41.4,5.1000000000000005
457,2017,Paraná,Urbana,Privada,12.4,41.1,41.4,5.1000000000000005
458,2017,Paraná,Rural,Privada,0.0,42.9,57.1,0.0
459,2017,Paraná,Total,Pública,9.3,47.9,38.1,4.7
460,2017,Paraná,Urbana,Pública,7.4,48.300000000000004,40.9,3.4
461,2017,Paraná,Rural,Pública,17.400000000000002,45.9,26.3,10.4
462,2017,Santa Catarina,Total,Total,24.6,53.7,19.2,2.5
463,2017,Santa Catarina,Urbana,Total,22.7,55.5,19.7,2.1
464,2017,Santa Catarina,Rural,Total,32.6,46.4,16.9,4.1
465,2017,Santa Catarina,Total,Federal,0.0,46.9,53.1,0.0
466,2017,Santa Catarina,Urbana,Federal,0.0,46.7,53.300000000000004,0.0
467,2017,Santa Catarina,Rural,Federal,0.0,50.0,50.0,0.0
468,2017,Santa Catarina,Total,Estadual,28.5,67.3,4.2,0.0
469,2017,Santa Catarina,Urbana,Estadual,27.2,69.5,3.3000000000000003,0.0
470,2017,Santa Catarina,Rural,Estadual,35.9,55.2,8.9,0.0
471,2017,Santa Catarina,Total,Municipal,24.5,53.0,20.0,2.5
472,2017,Santa Catarina,Urbana,Municipal,22.0,55.800000000000004,20.6,1.6
473,2017,Santa Catarina,Rural,Municipal,32.1,44.7,18.3,4.9
474,2017,Santa Catarina,Total,Privada,20.5,38.0,35.0,6.5
475,2017,Santa Catarina,Urbana,Privada,20.5,38.0,34.9,6.6000000000000005
476,2017,Santa Catarina,Rural,Privada,20.0,40.0,40.0,0.0
477,2017,Santa Catarina,Total,Pública,25.3,56.4,16.4,1.9000000000000001
478,2017,Santa Catarina,Urbana,Pública,23.2,59.4,16.3,1.1
479,2017,Santa Catarina,Rural,Pública,32.6,46.4,16.8,4.2
480,2017,Rio Grande do Sul,Total,Total,9.8,31.3,50.2,8.700000000000001
481,2017,Rio Grande do Sul,Urbana,Total,10.4,31.400000000000002,51.4,6.8
482,2017,Rio Grande do Sul,Rural,Total,7.8,30.8,46.5,14.9
483,2017,Rio Grande do Sul,Total,Federal,10.5,21.1,68.4,0.0
484,2017,Rio Grande do Sul,Urbana,Federal,10.0,20.0,70.0,0.0
485,2017,Rio Grande do Sul,Rural,Federal,12.5,25.0,62.5,0.0
486,2017,Rio Grande do Sul,Total,Estadual,1.3,15.6,69.9,13.200000000000001
487,2017,Rio Grande do Sul,Urbana,Estadual,0.6,13.5,73.60000000000001,12.3
488,2017,Rio Grande do Sul,Rural,Estadual,3.4,21.900000000000002,58.300000000000004,16.4
489,2017,Rio Grande do Sul,Total,Municipal,8.5,36.9,46.800000000000004,7.8
490,2017,Rio Grande do Sul,Urbana,Municipal,8.1,38.0,49.300000000000004,4.6000000000000005
491,2017,Rio Grande do Sul,Rural,Municipal,9.4,34.6,41.5,14.5
492,2017,Rio Grande do Sul,Total,Privada,22.6,37.800000000000004,34.1,5.5
493,2017,Rio Grande do Sul,Urbana,Privada,22.5,37.9,34.1,5.5
494,2017,Rio Grande do Sul,Rural,Privada,28.6,35.7,28.6,7.1000000000000005
495,2017,Rio Grande do Sul,Total,Pública,6.0,29.3,55.1,9.6
496,2017,Rio Grande do Sul,Urbana,Pública,5.3,28.7,58.6,7.4
497,2017,Rio Grande do Sul,Rural,Pública,7.6000000000000005,30.8,46.6,15.0
498,2017,Centro-Oeste,Total,Total,9.4,44.800000000000004,40.800000000000004,5.0
499,2017,Centro-Oeste,Urbana,Total,8.9,45.6,41.5,4.0
500,2017,Centro-Oeste,Rural,Total,12.200000000000001,40.800000000000004,37.4,9.6
501,2017,Centro-Oeste,Total,Federal,4.5,47.7,47.800000000000004,0.0
502,2017,Centro-Oeste,Urbana,Federal,3.1,40.6,56.300000000000004,0.0
503,2017,Centro-Oeste,Rural,Federal,8.3,66.7,25.0,0.0
504,2017,Centro-Oeste,Total,Estadual,8.0,52.5,38.6,0.9
505,2017,Centro-Oeste,Urbana,Estadual,7.7,53.300000000000004,38.1,0.9
506,2017,Centro-Oeste,Rural,Estadual,9.5,47.5,41.300000000000004,1.7
507,2017,Centro-Oeste,Total,Municipal,10.4,42.7,40.6,6.3
508,2017,Centro-Oeste,Urbana,Municipal,9.4,44.2,42.2,4.2
509,2017,Centro-Oeste,Rural,Municipal,13.1,38.300000000000004,36.0,12.6
510,2017,Centro-Oeste,Total,Privada,9.5,38.7,44.300000000000004,7.5
511,2017,Centro-Oeste,Urbana,Privada,9.4,38.800000000000004,44.2,7.6000000000000005
512,2017,Centro-Oeste,Rural,Privada,15.0,35.0,50.0,0.0
513,2017,Centro-Oeste,Total,Pública,9.4,46.4,39.9,4.3
514,2017,Centro-Oeste,Urbana,Pública,8.700000000000001,47.9,40.6,2.8000000000000003
515,2017,Centro-Oeste,Rural,Pública,12.1,40.800000000000004,37.2,9.9
516,2017,Mato Grosso do Sul,Total,Total,6.7,44.800000000000004,45.300000000000004,3.2
517,2017,Mato Grosso do Sul,Urbana,Total,7.1000000000000005,45.6,44.2,3.1
518,2017,Mato Grosso do Sul,Rural,Total,4.8,40.5,52.0,2.7
519,2017,Mato Grosso do Sul,Total,Federal,12.5,37.5,50.0,0.0
520,2017,Mato Grosso do Sul,Urbana,Federal,16.7,33.3,50.0,0.0
521,2017,Mato Grosso do Sul,Rural,Federal,0.0,50.0,50.0,0.0
522,2017,Mato Grosso do Sul,Total,Estadual,2.5,29.7,66.4,1.4000000000000001
523,2017,Mato Grosso do Sul,Urbana,Estadual,2.6,30.900000000000002,65.5,1.0
524,2017,Mato Grosso do Sul,Rural,Estadual,2.0,22.0,72.0,4.0
525,2017,Mato Grosso do Sul,Total,Municipal,7.1000000000000005,52.300000000000004,38.9,1.7
526,2017,Mato Grosso do Sul,Urbana,Municipal,7.6000000000000005,54.0,36.800000000000004,1.6
527,2017,Mato Grosso do Sul,Rural,Municipal,5.3,45.300000000000004,47.1,2.3000000000000003
528,2017,Mato Grosso do Sul,Total,Privada,9.9,42.2,39.7,8.2
529,2017,Mato Grosso do Sul,Urbana,Privada,9.8,42.0,39.9,8.3
530,2017,Mato Grosso do Sul,Rural,Privada,20.0,60.0,20.0,0.0
531,2017,Mato Grosso do Sul,Total,Pública,5.8,45.6,46.9,1.7
532,2017,Mato Grosso do Sul,Urbana,Pública,6.1000000000000005,46.800000000000004,45.6,1.5
533,2017,Mato Grosso do Sul,Rural,Pública,4.5,40.1,52.7,2.7
534,2017,Mato Grosso,Total,Total,12.8,49.1,33.9,4.2
535,2017,Mato Grosso,Urbana,Total,12.0,51.9,33.5,2.6
536,2017,Mato Grosso,Rural,Total,14.6,42.9,34.800000000000004,7.7
537,2017,Mato Grosso,Total,Federal,9.1,54.5,36.4,0.0
538,2017,Mato Grosso,Urbana,Federal,0.0,57.1,42.9,0.0
539,2017,Mato Grosso,Rural,Federal,25.0,50.0,25.0,0.0
540,2017,Mato Grosso,Total,Estadual,7.4,56.1,35.7,0.8
541,2017,Mato Grosso,Urbana,Estadual,8.2,60.6,31.0,0.2
542,2017,Mato Grosso,Rural,Estadual,5.3,44.4,47.800000000000004,2.5
543,2017,Mato Grosso,Total,Municipal,15.6,48.9,30.5,5.0
544,2017,Mato Grosso,Urbana,Municipal,14.0,53.2,30.900000000000002,1.9000000000000001
545,2017,Mato Grosso,Rural,Municipal,18.0,42.4,29.900000000000002,9.700000000000001
546,2017,Mato Grosso,Total,Privada,13.3,34.0,44.300000000000004,8.4
547,2017,Mato Grosso,Urbana,Privada,13.3,34.2,43.9,8.6
548,2017,Mato Grosso,Rural,Privada,0.0,0.0,100.0,0.0
549,2017,Mato Grosso,Total,Pública,12.700000000000001,51.4,32.3,3.6
550,2017,Mato Grosso,Urbana,Pública,11.700000000000001,56.1,31.0,1.2
551,2017,Mato Grosso,Rural,Pública,14.700000000000001,43.0,34.6,7.7
552,2017,Goiás,Total,Total,8.0,39.0,46.1,6.9
553,2017,Goiás,Urbana,Total,7.7,39.7,47.2,5.4
554,2017,Goiás,Rural,Total,9.9,34.5,38.4,17.2
555,2017,Goiás,Total,Federal,0.0,56.300000000000004,43.7,0.0
556,2017,Goiás,Urbana,Federal,0.0,36.4,63.6,0.0
557,2017,Goiás,Rural,Federal,0.0,100.0,0.0,0.0
558,2017,Goiás,Total,Estadual,6.7,48.7,43.300000000000004,1.3
559,2017,Goiás,Urbana,Estadual,6.4,48.0,44.2,1.4000000000000001
560,2017,Goiás,Rural,Estadual,10.3,58.800000000000004,30.900000000000002,0.0
561,2017,Goiás,Total,Municipal,8.4,35.2,47.4,9.0
562,2017,Goiás,Urbana,Municipal,8.1,36.5,49.300000000000004,6.1000000000000005
563,2017,Goiás,Rural,Municipal,9.700000000000001,30.1,39.6,20.6
564,2017,Goiás,Total,Privada,8.8,37.1,46.0,8.1
565,2017,Goiás,Urbana,Privada,8.700000000000001,37.2,45.9,8.2
566,2017,Goiás,Rural,Privada,18.2,27.3,54.5,0.0
567,2017,Goiás,Total,Pública,7.8,39.5,46.1,6.6000000000000005
568,2017,Goiás,Urbana,Pública,7.5,40.4,47.6,4.5
569,2017,Goiás,Rural,Pública,9.700000000000001,34.7,38.0,17.6
570,2017,Distrito Federal,Total,Total,11.200000000000001,57.7,29.0,2.1
571,2017,Distrito Federal,Urbana,Total,10.200000000000001,57.4,30.1,2.3000000000000003
572,2017,Distrito Federal,Rural,Total,23.8,61.300000000000004,14.9,0.0
573,2017,Distrito Federal,Total,Federal,0.0,33.3,66.7,0.0
574,2017,Distrito Federal,Urbana,Federal,0.0,37.5,62.5,0.0
575,2017,Distrito Federal,Rural,Federal,0.0,0.0,100.0,0.0
576,2017,Distrito Federal,Total,Estadual,13.8,67.2,18.7,0.3
577,2017,Distrito Federal,Urbana,Estadual,12.3,67.9,19.5,0.3
578,2017,Distrito Federal,Rural,Estadual,24.7,62.300000000000004,13.0,0.0
579,2017,Distrito Federal,Total,Privada,7.4,43.2,44.4,5.0
580,2017,Distrito Federal,Urbana,Privada,7.5,43.1,44.4,5.0
581,2017,Distrito Federal,Rural,Privada,0.0,50.0,50.0,0.0
582,2017,Distrito Federal,Total,Pública,13.6,66.7,19.3,0.4
583,2017,Distrito Federal,Urbana,Pública,12.1,67.4,20.1,0.4
584,2017,Distrito Federal,Rural,Pública,24.400000000000002,61.5,14.1,0.0
0,2018,Brasil,Total,Total,13.1,37.5,40.4,9.0
1,2018,Brasil,Urbana,Total,8.4,38.5,45.7,7.4
2,2018,Brasil,Rural,Total,22.4,35.6,29.6,12.4
3,2018,Brasil,Total,Federal,2.1,32.0,60.7,5.2
4,2018,Brasil,Urbana,Federal,2.2,30.9,61.1,5.8
5,2018,Brasil,Rural,Federal,1.4,38.9,58.3,1.4
6,2018,Brasil,Total,Estadual,6.9,46.4,42.1,4.6
7,2018,Brasil,Urbana,Estadual,5.6,46.9,43.5,4.0
8,2018,Brasil,Rural,Estadual,13.1,43.9,35.1,7.9
9,2018,Brasil,Total,Municipal,16.1,37.4,37.6,8.9
10,2018,Brasil,Urbana,Municipal,9.4,39.7,45.3,5.6
11,2018,Brasil,Rural,Municipal,23.5,34.8,28.9,12.8
12,2018,Brasil,Total,Privada,9.1,30.3,47.5,13.1
13,2018,Brasil,Urbana,Privada,9.0,30.2,47.6,13.2
14,2018,Brasil,Rural,Privada,13.4,33.5,41.2,11.9
15,2018,Brasil,Total,Pública,14.0,39.3,38.6,8.1
16,2018,Brasil,Urbana,Pública,8.2,41.8,44.9,5.1
17,2018,Brasil,Rural,Pública,22.5,35.6,29.5,12.4
18,2018,Norte,Total,Total,21.7,36.4,32.6,9.3
19,2018,Norte,Urbana,Total,7.7,39.0,47.7,5.6
20,2018,Norte,Rural,Total,29.8,35.0,23.8,11.4
21,2018,Norte,Total,Federal,1.6,34.4,62.3,1.7
22,2018,Norte,Urbana,Federal,1.9,34.0,62.3,1.8
23,2018,Norte,Rural,Federal,0.0,37.5,62.5,0.0
24,2018,Norte,Total,Estadual,11.1,40.0,43.3,5.6
25,2018,Norte,Urbana,Estadual,5.9,39.6,50.9,3.6
26,2018,Norte,Rural,Estadual,19.5,40.6,31.0,8.9
27,2018,Norte,Total,Municipal,25.2,35.9,28.9,10.0
28,2018,Norte,Urbana,Municipal,8.1,40.3,46.5,5.1
29,2018,Norte,Rural,Municipal,31.1,34.3,22.9,11.7
30,2018,Norte,Total,Privada,10.2,33.3,45.3,11.2
31,2018,Norte,Urbana,Privada,9.7,33.7,45.3,11.3
32,2018,Norte,Rural,Privada,26.8,19.5,43.9,9.8
33,2018,Norte,Total,Pública,22.4,36.7,31.8,9.1
34,2018,Norte,Urbana,Pública,7.3,40.0,48.2,4.5
35,2018,Norte,Rural,Pública,29.8,35.0,23.8,11.4
36,2018,Nordeste,Total,Total,13.4,33.7,40.6,12.3
37,2018,Nordeste,Urbana,Total,6.6,33.4,49.5,10.5
38,2018,Nordeste,Rural,Total,20.2,34.0,31.6,14.2
39,2018,Nordeste,Total,Federal,3.6,34.5,53.9,8.0
40,2018,Nordeste,Urbana,Federal,4.3,35.0,52.1,8.6
41,2018,Nordeste,Rural,Federal,0.0,32.0,64.0,4.0
42,2018,Nordeste,Total,Estadual,2.9,32.8,56.1,8.2
43,2018,Nordeste,Urbana,Estadual,2.0,31.0,59.4,7.6
44,2018,Nordeste,Rural,Estadual,6.8,40.8,41.8,10.6
45,2018,Nordeste,Total,Municipal,16.4,35.2,36.5,11.9
46,2018,Nordeste,Urbana,Municipal,8.6,37.8,46.0,7.6
47,2018,Nordeste,Rural,Municipal,20.9,33.7,31.1,14.3
48,2018,Nordeste,Total,Privada,5.9,26.4,49.8,17.9
49,2018,Nordeste,Urbana,Privada,5.7,26.1,50.2,18.0
50,2018,Nordeste,Rural,Privada,12.3,34.4,38.4,14.9
51,2018,Nordeste,Total,Pública,14.7,34.9,39.0,11.4
52,2018,Nordeste,Urbana,Pública,7.0,36.2,49.3,7.5
53,2018,Nordeste,Rural,Pública,20.3,34.0,31.6,14.1
54,2018,Sudeste,Total,Total,10.3,39.2,42.9,7.6
55,2018,Sudeste,Urbana,Total,8.4,39.0,45.2,7.4
56,2018,Sudeste,Rural,Total,24.3,40.8,26.8,8.1
57,2018,Sudeste,Total,Federal,1.3,27.7,63.5,7.5
58,2018,Sudeste,Urbana,Federal,1.4,26.1,64.1,8.4
59,2018,Sudeste,Rural,Federal,0.0,41.2,58.8,0.0
60,2018,Sudeste,Total,Estadual,6.2,55.5,36.1,2.2
61,2018,Sudeste,Urbana,Estadual,5.6,55.6,36.6,2.2
62,2018,Sudeste,Rural,Estadual,13.2,54.5,29.6,2.7
63,2018,Sudeste,Total,Municipal,13.1,38.7,42.2,6.0
64,2018,Sudeste,Urbana,Municipal,9.6,38.7,46.6,5.1
65,2018,Sudeste,Rural,Municipal,26.2,39.0,25.9,8.9
66,2018,Sudeste,Total,Privada,8.5,29.2,48.5,13.8
67,2018,Sudeste,Urbana,Privada,8.5,29.2,48.6,13.7
68,2018,Sudeste,Rural,Privada,12.2,32.4,44.6,10.8
69,2018,Sudeste,Total,Pública,11.1,43.5,40.6,4.8
70,2018,Sudeste,Urbana,Pública,8.3,44.0,43.5,4.2
71,2018,Sudeste,Rural,Pública,24.5,40.9,26.5,8.1
72,2018,Sul,Total,Total,12.4,41.6,40.2,5.8
73,2018,Sul,Urbana,Total,11.5,42.2,41.4,4.9
74,2018,Sul,Rural,Total,16.2,39.0,34.7,10.1
75,2018,Sul,Total,Federal,1.1,25.3,72.5,1.1
76,2018,Sul,Urbana,Federal,0.0,25.9,72.8,1.3
77,2018,Sul,Rural,Federal,10.0,20.0,70.0,0.0
78,2018,Sul,Total,Estadual,9.5,46.0,38.3,6.2
79,2018,Sul,Urbana,Estadual,8.5,46.6,39.5,5.4
80,2018,Sul,Rural,Estadual,13.6,43.5,33.4,9.5
81,2018,Sul,Total,Municipal,12.4,41.3,40.9,5.4
82,2018,Sul,Urbana,Municipal,10.8,42.6,42.7,3.9
83,2018,Sul,Rural,Municipal,17.4,37.1,35.1,10.4
84,2018,Sul,Total,Privada,15.9,37.9,40.0,6.2
85,2018,Sul,Urbana,Privada,16.0,37.8,40.0,6.2
86,2018,Sul,Rural,Privada,6.5,54.8,38.7,0.0
87,2018,Sul,Total,Pública,11.4,42.6,40.3,5.7
88,2018,Sul,Urbana,Pública,10.0,43.8,41.9,4.3
89,2018,Sul,Rural,Pública,16.3,38.8,34.7,10.2
90,2018,Centro-Oeste,Total,Total,9.2,44.1,41.7,5.0
91,2018,Centro-Oeste,Urbana,Total,8.8,44.8,42.4,4.0
92,2018,Centro-Oeste,Rural,Total,11.5,41.0,38.3,9.2
93,2018,Centro-Oeste,Total,Federal,2.2,47.8,50.0,0.0
94,2018,Centro-Oeste,Urbana,Federal,2.9,41.2,55.9,0.0
95,2018,Centro-Oeste,Rural,Federal,0.0,66.7,33.3,0.0
96,2018,Centro-Oeste,Total,Estadual,7.8,51.6,39.7,0.9
97,2018,Centro-Oeste,Urbana,Estadual,7.8,52.8,38.6,0.8
98,2018,Centro-Oeste,Rural,Estadual,7.6,44.6,45.6,2.2
99,2018,Centro-Oeste,Total,Municipal,10.3,44.0,39.7,6.0
100,2018,Centro-Oeste,Urbana,Municipal,9.4,45.4,41.1,4.1
101,2018,Centro-Oeste,Rural,Municipal,12.9,39.7,35.4,12.0
102,2018,Centro-Oeste,Total,Privada,9.0,34.1,48.9,8.0
103,2018,Centro-Oeste,Urbana,Privada,8.8,34.2,48.8,8.2
104,2018,Centro-Oeste,Rural,Privada,20.0,25.0,55.0,0.0
105,2018,Centro-Oeste,Total,Pública,9.3,46.8,39.7,4.2
106,2018,Centro-Oeste,Urbana,Pública,8.7,48.4,40.2,2.7
107,2018,Centro-Oeste,Rural,Pública,11.4,41.2,38.1,9.3
108,2018,Rondônia,Total,Total,7.1,34.2,49.1,9.6
109,2018,Rondônia,Urbana,Total,4.7,33.1,57.1,5.1
110,2018,Rondônia,Rural,Total,11.1,36.0,35.7,17.2
111,2018,Rondônia,Total,Federal,0.0,42.9,57.1,0.0
112,2018,Rondônia,Urbana,Federal,0.0,40.0,60.0,0.0
113,2018,Rondônia,Rural,Federal,0.0,50.0,50.0,0.0
114,2018,Rondônia,Total,Estadual,2.5,37.2,52.9,7.4
115,2018,Rondônia,Urbana,Estadual,0.7,35.3,62.1,1.9
116,2018,Rondônia,Rural,Estadual,6.3,41.3,33.3,19.1
117,2018,Rondônia,Total,Municipal,8.0,32.9,47.3,11.8
118,2018,Rondônia,Urbana,Municipal,4.2,31.5,56.8,7.5
119,2018,Rondônia,Rural,Municipal,12.1,34.4,36.7,16.8
120,2018,Rondônia,Total,Privada,16.9,30.9,46.3,5.9
121,2018,Rondônia,Urbana,Privada,15.0,32.3,47.2,5.5
122,2018,Rondônia,Rural,Privada,44.4,11.1,33.3,11.2
123,2018,Rondônia,Total,Pública,5.8,34.6,49.5,10.1
124,2018,Rondônia,Urbana,Pública,2.6,33.3,59.2,4.9
125,2018,Rondônia,Rural,Pública,10.4,36.5,35.8,17.3
126,2018,Acre,Total,Total,35.7,42.6,16.6,5.1
127,2018,Acre,Urbana,Total,17.6,57.2,24.7,0.5
128,2018,Acre,Rural,Total,42.8,37.0,13.5,6.7
129,2018,Acre,Total,Federal,0.0,50.0,50.0,0.0
130,2018,Acre,Urbana,Federal,0.0,50.0,50.0,0.0
131,2018,Acre,Total,Estadual,24.3,51.3,18.7,5.7
132,2018,Acre,Urbana,Estadual,14.9,67.9,17.2,0.0
133,2018,Acre,Rural,Estadual,28.4,44.3,19.2,8.1
134,2018,Acre,Total,Municipal,44.1,37.2,14.1,4.6
135,2018,Acre,Urbana,Municipal,20.8,51.7,27.1,0.4
136,2018,Acre,Rural,Municipal,51.4,32.6,10.0,6.0
137,2018,Acre,Total,Privada,14.3,35.7,46.4,3.6
138,2018,Acre,Urbana,Privada,14.3,35.7,46.4,3.6
139,2018,Acre,Total,Pública,36.1,42.8,16.1,5.0
140,2018,Acre,Urbana,Pública,17.8,58.8,23.1,0.3
141,2018,Acre,Rural,Pública,42.8,37.0,13.5,6.7
142,2018,Amazonas,Total,Total,29.3,38.2,26.4,6.1
143,2018,Amazonas,Urbana,Total,10.8,43.0,43.1,3.1
144,2018,Amazonas,Rural,Total,37.9,35.9,18.7,7.5
145,2018,Amazonas,Total,Federal,0.0,20.0,73.3,6.7
146,2018,Amazonas,Urbana,Federal,0.0,21.4,71.4,7.2
147,2018,Amazonas,Rural,Federal,0.0,0.0,100.0,0.0
148,2018,Amazonas,Total,Estadual,9.2,40.8,48.7,1.3
149,2018,Amazonas,Urbana,Estadual,10.9,43.4,44.6,1.1
150,2018,Amazonas,Rural,Estadual,1.6,29.7,66.4,2.3
151,2018,Amazonas,Total,Municipal,33.7,37.7,21.6,7.0
152,2018,Amazonas,Urbana,Municipal,10.0,44.0,42.0,4.0
153,2018,Amazonas,Rural,Municipal,39.3,36.2,16.7,7.8
154,2018,Amazonas,Total,Privada,13.9,39.6,41.3,5.2
155,2018,Amazonas,Urbana,Privada,14.0,39.9,41.2,4.9
156,2018,Amazonas,Rural,Privada,0.0,0.0,50.0,50.0
157,2018,Amazonas,Total,Pública,30.0,38.1,25.7,6.2
