,year,region,location,adm,prim_1,prim_2,prim_3,prim_4,prim_5,prim_6,sec_1,sec_2,sec_3,sec_4,sec_5,sec_6
194,2017,Maranhão,Rural,Pública,37.800000000000004,24.3,15.200000000000001,18.5,2.7,1.5,0.9,16.1,14.1,43.300000000000004,16,9.6
195,2017,Piauí,Total,Total,16.7,18.6,24.7,27.400000000000002,7.1000000000000005,5.5,0.8,10.5,21.900000000000002,36.2,17,13.6
196,2017,Piauí,Urbana,Total,11.5,18.900000000000002,24.6,29.2,8.700000000000001,7.1000000000000005,0.7000000000000001,9.9,21.7,36.4,17.2,14.1
197,2017,Piauí,Rural,Total,24.8,15.700000000000001,23.5,27.2,4.7,4.1,1.8,16.2,21.2,33.4,15.4,12
198,2017,Piauí,Total,Federal,--,--,--,--,--,--,2.7,22.7,26.7,43.7,2.8000000000000003,1.4000000000000001
199,2017,Piauí,Urbana,Federal,--,--,--,--,--,--,2.1,22.2,26.7,45.2,2.4,1.4000000000000001
200,2017,Piauí,Rural,Federal,--,--,--,--,--,--,7.1000000000000005,27.400000000000002,27.400000000000002,29.8,7.1000000000000005,1.2
201,2017,Piauí,Total,Estadual,1.4000000000000001,9.8,14.200000000000001,35.1,21.2,18.3,0.6,9.5,20.1,35,19,15.8
202,2017,Piauí,Urbana,Estadual,1.5,9.9,13.8,35.1,21.3,18.400000000000002,0.6,8.9,19.8,35.1,19.2,16.4
203,2017,Piauí,Rural,Estadual,0,3.9,32.9,32.9,13.200000000000001,17.1,1.1,15.200000000000001,20.8,33.3,16.3,13.3
204,2017,Piauí,Total,Municipal,18.1,18.7,25.3,26.900000000000002,5.8,5.2,0,0,13.3,46.7,33.3,6.7
205,2017,Piauí,Urbana,Municipal,11.5,19.6,26.1,28.900000000000002,7.2,6.7,0,0,13.3,46.7,33.3,6.7
206,2017,Piauí,Rural,Municipal,25,15.700000000000001,23.5,27.1,4.6000000000000005,4.1,--,--,--,--,--,--
207,2017,Piauí,Total,Privada,16.4,18.7,24,27.7,6.6000000000000005,6.6000000000000005,0.9,6.9,25.5,38,14.3,14.4
208,2017,Piauí,Urbana,Privada,16.4,18.7,24.1,27.6,6.6000000000000005,6.6000000000000005,1,6.9,25.6,37.9,14.200000000000001,14.4
209,2017,Piauí,Rural,Privada,0,0,7.7,69.2,15.4,7.7,0,0,7.2,57.1,21.400000000000002,14.3
210,2017,Piauí,Total,Pública,16.3,18,24.5,28,7.4,5.8,0.7000000000000001,10.700000000000001,20.7,35.800000000000004,17.6,14.5
211,2017,Piauí,Urbana,Pública,9.6,18.2,24.3,30.400000000000002,9.6,7.9,0.7000000000000001,10,20.400000000000002,36,17.8,15.1
212,2017,Piauí,Rural,Pública,24.900000000000002,15.700000000000001,23.5,27.1,4.7,4.1,1.8,16.5,21.5,32.9,15.3,12
213,2017,Ceará,Total,Total,16.4,18.5,34.9,24.3,4.2,1.7,0.5,12.6,33.9,35.9,12.4,4.7
214,2017,Ceará,Urbana,Total,13.3,17.5,37.1,25.2,4.9,2,0.5,12.200000000000001,33.4,36.5,12.6,4.8
215,2017,Ceará,Rural,Total,23.1,19.3,27.7,26.2,2.8000000000000003,0.9,1.1,16.1,38.5,29.2,11.200000000000001,3.9
216,2017,Ceará,Total,Federal,0,72.10000000000001,20.900000000000002,4.7,2.3000000000000003,0,8.9,36.5,29.1,24.2,1,0.3
217,2017,Ceará,Urbana,Federal,0,72.10000000000001,20.900000000000002,4.7,2.3000000000000003,0,8.2,36,27.1,27.1,1.2,0.4
218,2017,Ceará,Rural,Federal,--,--,--,--,--,--,12.8,40,44.300000000000004,2.9,0,0
219,2017,Ceará,Total,Estadual,3.2,5.7,17.7,51.6,14.4,7.4,0.2,12.200000000000001,35.4,34.300000000000004,12.9,5
220,2017,Ceará,Urbana,Estadual,1,5.2,13.9,55.300000000000004,15.9,8.700000000000001,0.1,12,34.9,34.6,13.200000000000001,5.2
221,2017,Ceará,Rural,Estadual,14.9,8.4,38.2,31.900000000000002,6.3,0.3,0.3,13.9,38.4,31.1,12.1,4.2
222,2017,Ceará,Total,Municipal,15.6,19.400000000000002,35.7,24.1,3.7,1.5,--,--,--,--,--,--
223,2017,Ceará,Urbana,Municipal,10.5,18.400000000000002,39.6,25,4.6000000000000005,1.9000000000000001,--,--,--,--,--,--
224,2017,Ceará,Rural,Municipal,23.2,19.6,27.400000000000002,26.1,2.8000000000000003,0.9,--,--,--,--,--,--
225,2017,Ceará,Total,Privada,19.8,15.4,32.8,24.2,5.2,2.6,0.9,7.2,20.7,47,16,8.2
226,2017,Ceará,Urbana,Privada,19.5,15.4,32.9,24.3,5.3,2.6,0.7000000000000001,7,20.8,47.1,16.1,8.3
227,2017,Ceará,Rural,Privada,47.7,13.4,29.900000000000002,9,0,0,0,87.5,0,12.5,0,0
228,2017,Ceará,Total,Pública,15,18.900000000000002,35,25.400000000000002,4.1,1.6,0.4,13.1,35.2,33.9,12.5,4.9
229,2017,Ceará,Urbana,Pública,10,17.8,38.1,26.900000000000002,5.1000000000000005,2.1,0.4,12.8,34.7,34.4,12.700000000000001,5
230,2017,Ceará,Rural,Pública,22.900000000000002,19.400000000000002,27.7,26.3,2.8000000000000003,0.9,1.1,15.6,38.800000000000004,29.3,11.3,3.9
231,2017,Rio Grande do Norte,Total,Total,28.1,17,21.900000000000002,24.3,5.5,3.2,0.5,6.5,29.2,38.800000000000004,15.4,9.6
232,2017,Rio Grande do Norte,Urbana,Total,22.3,16.6,24.2,26.7,6.4,3.8000000000000003,0.4,6.1000000000000005,28.900000000000002,39.1,15.700000000000001,9.8
233,2017,Rio Grande do Norte,Rural,Total,45.7,15.5,12.5,20.6,3.4,2.3000000000000003,2.6,13.3,31.6,31.6,12.3,8.6
234,2017,Rio Grande do Norte,Total,Federal,85.7,0,14.3,0,0,0,1.5,15.8,45,34.6,2.5,0.6
235,2017,Rio Grande do Norte,Urbana,Federal,85.7,0,14.3,0,0,0,0.8,14.4,45,36.4,2.7,0.7000000000000001
236,2017,Rio Grande do Norte,Rural,Federal,--,--,--,--,--,--,5.2,25.7,45.4,22.400000000000002,1.3,0
237,2017,Rio Grande do Norte,Total,Estadual,12.3,11.8,19,36.5,12.700000000000001,7.7,0,3.2,24.6,38,20.5,13.700000000000001
238,2017,Rio Grande do Norte,Urbana,Estadual,11.8,11.6,19.2,36.5,13,7.9,0,3.2,24.6,38,20.6,13.6
239,2017,Rio Grande do Norte,Rural,Estadual,19.6,13.200000000000001,14.1,38.4,8.8,5.9,0,0.6,18.6,38.6,23.6,18.6
240,2017,Rio Grande do Norte,Total,Municipal,33.3,18,17.7,23,4.7,3.3000000000000003,--,--,--,--,--,--
241,2017,Rio Grande do Norte,Urbana,Municipal,24.6,18.1,20.5,26.6,5.9,4.3,--,--,--,--,--,--
242,2017,Rio Grande do Norte,Rural,Municipal,47.4,15.700000000000001,12.3,19.400000000000002,3,2.2,--,--,--,--,--,--
243,2017,Rio Grande do Norte,Total,Privada,22.3,14.5,32.1,24,4.1,3,1.1,7.5,25.400000000000002,43.2,12.4,10.4
244,2017,Rio Grande do Norte,Urbana,Privada,22,14.6,32.2,24.1,4.1,3,1.2,7.5,25.5,43,12.4,10.4
245,2017,Rio Grande do Norte,Rural,Privada,40.7,8.700000000000001,23.2,21.7,4.3,1.4000000000000001,0,0,0,77.8,22.2,0
246,2017,Rio Grande do Norte,Total,Pública,29.1,17.3,18.3,25.2,6.3,3.8000000000000003,0.3,5.9,29,37.300000000000004,16.7,10.8
247,2017,Rio Grande do Norte,Urbana,Pública,21.6,16.9,20.400000000000002,28.6,7.8,4.7,0.3,5.4,28.7,37.7,17,10.9
248,2017,Rio Grande do Norte,Rural,Pública,45.6,15.6,12.4,20.6,3.4,2.4,2.8000000000000003,13.700000000000001,32.5,30.1,12,8.9
249,2017,Paraíba,Total,Total,31.2,16.2,18.6,24.1,6.5,3.4,0.7000000000000001,7.7,26.6,39.800000000000004,16.3,8.9
250,2017,Paraíba,Urbana,Total,24.2,16.7,20.900000000000002,26.6,7.6000000000000005,4,0.6,7.7,26.8,39.7,16.2,9
251,2017,Paraíba,Rural,Total,51.1,11.8,11,19.8,4.1,2.2,1.7,7.7,20.7,42.1,19.400000000000002,8.4
252,2017,Paraíba,Total,Federal,44.5,0,44.4,11.1,0,0,4.8,31,28.900000000000002,30.400000000000002,3.9,1
253,2017,Paraíba,Urbana,Federal,44.5,0,44.4,11.1,0,0,4.3,32,26.400000000000002,32.1,4.1,1.1
254,2017,Paraíba,Rural,Federal,--,--,--,--,--,--,13,15.200000000000001,69.60000000000001,2.2,0,0
255,2017,Paraíba,Total,Estadual,12.3,10.1,18.900000000000002,38.1,13.700000000000001,6.9,0.2,5,25.2,40.7,18.400000000000002,10.5
256,2017,Paraíba,Urbana,Estadual,12.1,9.9,19.3,37.9,13.6,7.2,0.1,4.9,25.7,40.4,18.3,10.6
257,2017,Paraíba,Rural,Estadual,14.200000000000001,10.8,14.1,41,15.4,4.5,0.5,7,16.2,45.800000000000004,21.3,9.200000000000001
258,2017,Paraíba,Total,Municipal,36.2,16.7,15.4,21.7,6.3,3.7,0,5.6000000000000005,32.1,39.6,17,5.7
259,2017,Paraíba,Urbana,Municipal,25,18.400000000000002,18.3,25.6,8,4.7,0,5.6000000000000005,32.1,39.6,17,5.7
260,2017,Paraíba,Rural,Municipal,55,11.700000000000001,10.700000000000001,17.5,3.1,2,--,--,--,--,--,--
261,2017,Paraíba,Total,Privada,27.7,15.700000000000001,25.2,22.7,4.9,3.8000000000000003,0.8,7.8,26.8,38,14.700000000000001,11.9
262,2017,Paraíba,Urbana,Privada,27.8,15.6,25.2,22.7,4.9,3.8000000000000003,0.8,7.8,26.8,38,14.700000000000001,11.9
263,2017,Paraíba,Rural,Privada,13.9,36.1,19.400000000000002,27.8,0,2.8000000000000003,--,--,--,--,--,--
264,2017,Paraíba,Total,Pública,31.1,15.6,16.8,25.400000000000002,7.4,3.7,0.6,7.4,25.6,39.800000000000004,17,9.6
265,2017,Paraíba,Urbana,Pública,21.7,16.3,19.3,29,9,4.7,0.6,7.3,25.8,39.6,17,9.700000000000001
266,2017,Paraíba,Rural,Pública,51.2,11.700000000000001,11,19.8,4.1,2.2,1.7,7.7,20.7,42.1,19.400000000000002,8.4
267,2017,Pernambuco,Total,Total,27,18.400000000000002,23.400000000000002,23.2,5.3,2.7,0.8,6.8,34.1,39.1,12.200000000000001,7
268,2017,Pernambuco,Urbana,Total,20.6,18.5,26.1,25.6,6,3.2,0.7000000000000001,6.6000000000000005,34.800000000000004,38.5,12.1,7.3
269,2017,Pernambuco,Rural,Total,44.300000000000004,16.1,14.4,18.8,4.4,2,1.3,8.4,24.3,45.7,15.200000000000001,5.1000000000000005
270,2017,Pernambuco,Total,Federal,0,48.7,44.2,4.7,1.2,1.2,1.4000000000000001,12.8,30,50,4.9,0.9
271,2017,Pernambuco,Urbana,Federal,0,48.7,44.2,4.7,1.2,1.2,1,10.9,30.1,51.5,5.6000000000000005,0.9
272,2017,Pernambuco,Rural,Federal,--,--,--,--,--,--,2.1,19.1,29.5,45.6,2.9,0.8
273,2017,Pernambuco,Total,Estadual,7.9,6,21.2,42.4,14.9,7.6000000000000005,0.9,5.6000000000000005,34.800000000000004,37.1,13.4,8.2
274,2017,Pernambuco,Urbana,Estadual,2.8000000000000003,5.8,22.7,44.300000000000004,15.8,8.6,0.8,5.5,35.7,36.4,13.200000000000001,8.4
275,2017,Pernambuco,Rural,Estadual,31.1,6.9,14.200000000000001,33.8,11,3,1.1,6.4,24.2,45.2,17.3,5.8
276,2017,Pernambuco,Total,Municipal,31.6,20.5,18.5,21.1,5.2,3.1,1.8,5.6000000000000005,0,68.5,14.8,9.3
277,2017,Pernambuco,Urbana,Municipal,22.900000000000002,21.3,21,24.6,6.3,3.9,5.2,10.5,0,73.7,5.3,5.3
278,2017,Pernambuco,Rural,Municipal,46,17.1,14.1,17.2,3.7,1.9000000000000001,0,2.9,0,65.7,20,11.4
279,2017,Pernambuco,Total,Privada,22,16.5,32.3,22.900000000000002,4,2.3000000000000003,0.7000000000000001,8.9,29.6,42.800000000000004,11.4,6.6000000000000005
280,2017,Pernambuco,Urbana,Privada,21.8,16.5,32.3,23,4.1,2.3000000000000003,0.7000000000000001,8.9,29.6,42.9,11.4,6.5
281,2017,Pernambuco,Rural,Privada,27.5,16.6,30.8,19.900000000000002,4.3,0.9,0,11.200000000000001,14.8,40.7,22.2,11.1
282,2017,Pernambuco,Total,Pública,28,18.400000000000002,19.5,24.5,6.3,3.3000000000000003,0.9,6.1000000000000005,34.4,38.1,12.8,7.7
283,2017,Pernambuco,Urbana,Pública,19,18.6,22,28.400000000000002,7.7,4.3,0.8,5.8,35.300000000000004,37.4,12.700000000000001,8
284,2017,Pernambuco,Rural,Pública,44.6,16.1,14.1,18.8,4.4,2,1.3,8.3,24.5,45.800000000000004,15,5.1000000000000005
285,2017,Alagoas,Total,Total,24.900000000000002,20.6,22.2,21.6,5.8,4.9,0.4,7.5,25.400000000000002,35.800000000000004,16.5,14.4
286,2017,Alagoas,Urbana,Total,18.8,19.7,24.6,24.400000000000002,6.6000000000000005,5.9,0.5,7.5,25.7,35.6,16.1,14.6
287,2017,Alagoas,Rural,Total,38.5,20.400000000000002,15.1,17.1,4.7,4.2,0.2,4.5,12.9,35.9,25.5,21
288,2017,Alagoas,Total,Federal,--,--,--,--,--,--,1.3,10.5,61.6,23.1,2.3000000000000003,1.2
289,2017,Alagoas,Urbana,Federal,--,--,--,--,--,--,1.3,10.5,61.6,23.1,2.3000000000000003,1.2
290,2017,Alagoas,Total,Estadual,8.8,7.8,16.7,35.6,14.700000000000001,16.4,0.2,5.2,17.5,36.300000000000004,21,19.8
291,2017,Alagoas,Urbana,Estadual,7.3,7.9,17.5,35.800000000000004,14.8,16.7,0.1,5.2,17.6,36.1,20.6,20.400000000000002
292,2017,Alagoas,Rural,Estadual,24.2,5.3,5.7,33.2,14.8,16.8,0.2,4.5,12.9,35.9,25.5,21
293,2017,Alagoas,Total,Municipal,27.7,23.2,19.7,19.3,5.3,4.8,--,--,--,--,--,--
294,2017,Alagoas,Urbana,Municipal,19.1,23.400000000000002,22.2,22.8,6.4,6.1000000000000005,--,--,--,--,--,--
295,2017,Alagoas,Rural,Municipal,39,21.1,15.5,16.3,4.3,3.8000000000000003,--,--,--,--,--,--
296,2017,Alagoas,Total,Privada,19.8,14.6,29.900000000000002,25.7,5.5,4.5,0.9,10.700000000000001,27.400000000000002,39.6,12,9.4
297,2017,Alagoas,Urbana,Privada,19.6,14.700000000000001,30,25.6,5.6000000000000005,4.5,0.9,10.700000000000001,27.400000000000002,39.6,12,9.4
298,2017,Alagoas,Rural,Privada,25,11.5,19.2,30.8,7.7,5.8,--,--,--,--,--,--
299,2017,Alagoas,Total,Pública,25.5,21.6,19.6,21.2,6.3,5.8,0.2,6,23.6,34.5,18.5,17.2
300,2017,Alagoas,Urbana,Pública,17.400000000000002,21,21.7,24.8,7.7,7.4,0.3,6,23.900000000000002,34.2,18,17.6
301,2017,Alagoas,Rural,Pública,38.5,20.5,15.1,17,4.7,4.2,0.2,4.5,12.9,35.9,25.5,21
302,2017,Sergipe,Total,Total,26.900000000000002,16.2,20.2,25.8,7.2,3.7,0.4,7.3,22.2,40.4,19.2,10.5
303,2017,Sergipe,Urbana,Total,20.1,16.1,22.8,28,8.5,4.5,0.4,6.7,22.6,39.800000000000004,19.7,10.8
304,2017,Sergipe,Rural,Total,41.300000000000004,13.9,12.5,23.400000000000002,5.6000000000000005,3.3000000000000003,1.2,12.3,13.700000000000001,45.300000000000004,16.7,10.8
305,2017,Sergipe,Total,Federal,0,7.1000000000000005,14.3,75,3.6,0,1.6,27.400000000000002,22.3,46.2,2.2,0.3
306,2017,Sergipe,Urbana,Federal,0,7.1000000000000005,14.3,75,3.6,0,0,28.3,19.1,49.7,2.9,0
307,2017,Sergipe,Rural,Federal,--,--,--,--,--,--,3.4,25.900000000000002,27.3,41.300000000000004,1.4000000000000001,0.7000000000000001
308,2017,Sergipe,Total,Estadual,14,7.2,16.7,37.5,15.9,8.700000000000001,0,4.4,18.6,39.9,23.8,13.3
309,2017,Sergipe,Urbana,Estadual,13.5,7.4,17.2,37,16.1,8.8,0,4.3,19.2,39.2,24,13.3
310,2017,Sergipe,Rural,Estadual,19,3.7,8.5,43.4,14.6,10.8,0,5,6.4,47.5,24.900000000000002,16.2
311,2017,Sergipe,Total,Municipal,32.6,17,16.7,23.5,6.6000000000000005,3.6,--,--,--,--,--,--
312,2017,Sergipe,Urbana,Municipal,21.400000000000002,17.900000000000002,20.3,26.8,8.6,5,--,--,--,--,--,--
313,2017,Sergipe,Rural,Municipal,42.4,14.4,12.6,22.5,5.2,2.9,--,--,--,--,--,--
314,2017,Sergipe,Total,Privada,20.2,18.2,30.2,22.900000000000002,4.8,3.7,1,8.700000000000001,28,38.300000000000004,13.6,10.4
315,2017,Sergipe,Urbana,Privada,19.7,18.2,30.3,23.2,4.9,3.7,1,8.700000000000001,28,38.300000000000004,13.6,10.4
316,2017,Sergipe,Rural,Privada,41.9,17.400000000000002,24.400000000000002,11.6,1.2,3.5,--,--,--,--,--,--
317,2017,Sergipe,Total,Pública,28.5,14.9,16.4,27.2,8.6,4.4,0.1,6.3,18.900000000000002,40.5,22,12.200000000000001
318,2017,Sergipe,Urbana,Pública,19.400000000000002,14.3,18.6,30.900000000000002,11,5.8,0,5.6000000000000005,19.2,39.7,22.900000000000002,12.6
319,2017,Sergipe,Rural,Pública,41.300000000000004,13.8,12.3,23.6,5.7,3.3000000000000003,1.2,12.3,13.700000000000001,45.300000000000004,16.7,10.8
320,2017,Bahia,Total,Total,22.1,17.2,30.900000000000002,23.400000000000002,4.4,2,1.8,8.2,29.6,43,11.6,5.8
321,2017,Bahia,Urbana,Total,17,16.3,33.3,25.6,5.2,2.6,1.9000000000000001,7.5,29.7,43.4,11.6,5.9
322,2017,Bahia,Rural,Total,31.2,17.8,24.7,21.5,3.5,1.3,2.2,15.9,25.5,38.1,13.200000000000001,5.1000000000000005
323,2017,Bahia,Total,Federal,0,50,34.1,11.4,4.5,0,2.8000000000000003,28.900000000000002,35.2,31.5,1.5,0.1
324,2017,Bahia,Urbana,Federal,0,50,34.1,11.4,4.5,0,2.7,25.3,36.800000000000004,33.4,1.6,0.2
325,2017,Bahia,Rural,Federal,--,--,--,--,--,--,2.7,51.800000000000004,25.1,19.400000000000002,1,0
326,2017,Bahia,Total,Estadual,1.5,6.5,25.5,49.800000000000004,11.200000000000001,5.5,2.1,5.7,27.900000000000002,44.6,13.1,6.6000000000000005
327,2017,Bahia,Urbana,Estadual,0.5,6.5,25.8,50.5,11,5.7,2.1,5.4,27.900000000000002,44.9,13,6.7
328,2017,Bahia,Rural,Estadual,13.200000000000001,6.7,22.400000000000002,40.7,13.700000000000001,3.3000000000000003,2,9.200000000000001,25.400000000000002,40.2,16.9,6.3
329,2017,Bahia,Total,Municipal,23.7,17.8,30.5,21.400000000000002,4.4,2.2,0,7.6000000000000005,17.7,58.1,12.6,4
330,2017,Bahia,Urbana,Municipal,16.8,16.9,34.1,23.400000000000002,5.7,3.1,0,1.8,14.5,61.6,18,4.1
331,2017,Bahia,Rural,Municipal,31.6,18,24.7,21.1,3.3000000000000003,1.3,0,11.200000000000001,19.6,55.800000000000004,9.1,4.3
332,2017,Bahia,Total,Privada,22.400000000000002,17.6,31.900000000000002,21.900000000000002,4,2.2,0.9,13.4,33,36.4,9.9,6.4
333,2017,Bahia,Urbana,Privada,22.5,17.400000000000002,31.900000000000002,22,4,2.2,0.5,12.200000000000001,33.1,37.2,10.3,6.7
334,2017,Bahia,Rural,Privada,19.6,26.1,29,21.6,2.3000000000000003,1.4000000000000001,4.5,37.2,32.3,20.400000000000002,3,2.6
335,2017,Bahia,Total,Pública,21.400000000000002,16.7,30.3,24.6,4.8,2.2,2.1,6.9,28.1,44.2,12.5,6.2
336,2017,Bahia,Urbana,Pública,14.200000000000001,15.4,33.3,28,6,3.1,2.2,6.3,28.3,44.5,12.4,6.3
337,2017,Bahia,Rural,Pública,31.3,17.7,24.6,21.6,3.5,1.3,1.7,13.3,24.7,40.4,14.5,5.4
338,2017,Sudeste,Total,Total,19.6,19.8,21,30,6.6000000000000005,3,0.8,9.6,23.8,45,14.3,6.5
339,2017,Sudeste,Urbana,Total,18,20.1,21.400000000000002,30.6,6.8,3.1,0.7000000000000001,9.4,23.900000000000002,45,14.4,6.6000000000000005
340,2017,Sudeste,Rural,Total,35.300000000000004,11.6,14.8,28,6.9,3.4,1.2,13.6,19.1,45.1,14.5,6.5
341,2017,Sudeste,Total,Federal,14.700000000000001,26.900000000000002,32.9,20.3,3.5,1.7,2.9,34.800000000000004,31.2,28.400000000000002,2,0.7000000000000001
342,2017,Sudeste,Urbana,Federal,14.700000000000001,26.900000000000002,32.9,20.3,3.5,1.7,3,33.8,31.1,29.2,2.1,0.8
343,2017,Sudeste,Rural,Federal,--,--,--,--,--,--,1.3,42.5,32,22.6,1.4000000000000001,0.2
344,2017,Sudeste,Total,Estadual,8.4,16.7,16.8,41.5,11.5,5.1000000000000005,0.4,7.4,20.3,47.7,16.5,7.7
345,2017,Sudeste,Urbana,Estadual,7.8,16.9,16.8,41.7,11.6,5.2,0.4,7.2,20.3,47.7,16.6,7.8
346,2017,Sudeste,Rural,Estadual,18.7,10.8,14.5,40.300000000000004,11.5,4.2,1.2,8.700000000000001,16,49.6,17,7.5
347,2017,Sudeste,Total,Municipal,24.2,20.8,19.3,26.7,5.7,3.3000000000000003,0.2,7.3,22,40.800000000000004,18.7,11
348,2017,Sudeste,Urbana,Municipal,21.7,21.6,19.900000000000002,27.400000000000002,5.9,3.5,0,7.3,21.900000000000002,40.7,18.900000000000002,11.200000000000001
349,2017,Sudeste,Rural,Municipal,40.1,11.5,14.4,24.900000000000002,5.8,3.3000000000000003,2.7,6.7,24.8,44.800000000000004,14.3,6.7
350,2017,Sudeste,Total,Privada,20.2,16.4,26.900000000000002,27.1,6.1000000000000005,3.3000000000000003,1.1,11.4,30.6,38,12,6.9
351,2017,Sudeste,Urbana,Privada,20.3,16.4,26.8,27.1,6.1000000000000005,3.3000000000000003,1.2,11.200000000000001,30.6,38.1,12,6.9
352,2017,Sudeste,Rural,Privada,19.1,18.3,30.900000000000002,23.5,5.3,2.9,1.5,28.2,34.6,26.1,5.6000000000000005,4
353,2017,Sudeste,Total,Pública,18.3,20.1,18.6,32,7.5,3.5,0.6,8.6,20.8,46.800000000000004,15.8,7.4
354,2017,Sudeste,Urbana,Pública,16.3,20.5,19,32.8,7.8,3.6,0.5,8.3,20.8,46.9,16,7.5
355,2017,Sudeste,Rural,Pública,35.7,11.4,14.4,28.1,7,3.4,1.2,12.6,18,46.4,15.1,6.7
356,2017,Minas Gerais,Total,Total,25.8,18,18.6,28.6,6.7,2.3000000000000003,1.4000000000000001,11.6,23.8,43.5,14.8,4.9
357,2017,Minas Gerais,Urbana,Total,22.6,18.3,19.6,29.900000000000002,7.1000000000000005,2.5,1.2,11.1,23.8,43.7,15.1,5.1000000000000005
358,2017,Minas Gerais,Rural,Total,42.7,12.4,12.3,24.7,5.7,2.2,2.5,20.5,20.7,41.2,12.6,2.5
359,2017,Minas Gerais,Total,Federal,8.8,52.6,21.1,13.1,4.4,0,3.2,41.4,28.2,25.900000000000002,1,0.3
360,2017,Minas Gerais,Urbana,Federal,8.8,52.6,21.1,13.1,4.4,0,3.6,40.800000000000004,26.5,27.8,1,0.3
361,2017,Minas Gerais,Rural,Federal,--,--,--,--,--,--,1.8,43.4,34.6,19,0.9,0.3
362,2017,Minas Gerais,Total,Estadual,14,15.8,18.3,37.800000000000004,10.700000000000001,3.4,1.1,9,21,46.5,16.9,5.5
363,2017,Minas Gerais,Urbana,Estadual,13.1,15.8,18.5,38.1,10.9,3.6,1,8.700000000000001,21.1,46.4,17.1,5.7
364,2017,Minas Gerais,Rural,Estadual,25,13.9,14.5,35.7,9.3,1.6,2.4,12.9,15.9,48.800000000000004,16.8,3.2
365,2017,Minas Gerais,Total,Municipal,34.5,17.1,17.3,24.2,4.7,2.2,0.6,8,24.3,40.1,17,10
366,2017,Minas Gerais,Urbana,Municipal,29.8,18.1,19,25.6,5,2.5,0.2,8.5,23.2,39.4,18,10.700000000000001
367,2017,Minas Gerais,Rural,Municipal,48,11.5,11.6,21.8,4.7,2.4,3,4.5,30.3,47,9.1,6.1000000000000005
368,2017,Minas Gerais,Total,Privada,22.400000000000002,16.8,23.2,27.7,6.3,3.6,1.8,13.4,33.1,34.7,10.8,6.2
369,2017,Minas Gerais,Urbana,Privada,22.3,16.8,23.2,27.7,6.4,3.6,1.8,12.9,33.2,34.9,10.9,6.3
370,2017,Minas Gerais,Rural,Privada,20.8,22.1,27.900000000000002,26,2.6,0.6,2.4,38,27.8,25.900000000000002,4.4,1.5
371,2017,Minas Gerais,Total,Pública,25.7,17.6,17.7,29.5,7.1000000000000005,2.4,1.2,10.9,21.5,45.2,16,5.2
372,2017,Minas Gerais,Urbana,Pública,22,17.900000000000002,18.7,31.1,7.7,2.6,1.2,10.3,21.400000000000002,45.4,16.3,5.4
373,2017,Minas Gerais,Rural,Pública,42.9,12.3,12.200000000000001,24.7,5.7,2.2,2.3000000000000003,19.400000000000002,20.3,42.300000000000004,13.1,2.6
374,2017,Espírito Santo,Total,Total,21.8,16.1,20.8,31.5,6.2,3.6,0.8,11,26.8,39.300000000000004,14,8.1
375,2017,Espírito Santo,Urbana,Total,19.1,16.2,21.5,32.7,6.6000000000000005,3.9,0.9,9.6,26.2,40.2,14.6,8.5
376,2017,Espírito Santo,Rural,Total,30.5,12.1,16.4,30.900000000000002,6.7,3.4,0.5,25.900000000000002,30.7,28.7,9.200000000000001,5
377,2017,Espírito Santo,Total,Federal,--,--,--,--,--,--,1.3,28.5,39.7,28.400000000000002,1.8,0.3
378,2017,Espírito Santo,Urbana,Federal,--,--,--,--,--,--,1.6,25.2,41.4,29.5,1.9000000000000001,0.4
379,2017,Espírito Santo,Rural,Federal,--,--,--,--,--,--,0,42.7,32.9,23.2,1.2,0
380,2017,Espírito Santo,Total,Estadual,8.8,11.200000000000001,19.6,41.1,11.9,7.4,0.8,7.4,22.6,41.7,17.1,10.4
381,2017,Espírito Santo,Urbana,Estadual,7.4,10.9,19.2,42.1,12.6,7.8,0.8,7.2,22.1,41.800000000000004,17.5,10.6
382,2017,Espírito Santo,Rural,Estadual,19.5,11.9,20.3,35.300000000000004,7.1000000000000005,5.9,0.3,9.1,26.3,38.9,16,9.4
383,2017,Espírito Santo,Total,Municipal,24.900000000000002,16,20,30.1,5.5,3.5,6.7,26.7,33.3,20,13.3,0
384,2017,Espírito Santo,Urbana,Municipal,21.900000000000002,16.3,21.3,31.1,5.6000000000000005,3.8000000000000003,--,--,--,--,--,--
385,2017,Espírito Santo,Rural,Municipal,33,11.6,14.5,30.900000000000002,6.9,3.1,6.7,26.7,33.3,20,13.3,0
386,2017,Espírito Santo,Total,Privada,18.900000000000002,17.3,25.400000000000002,29.400000000000002,5.7,3.3000000000000003,1.1,13.4,32.7,36.300000000000004,10.200000000000001,6.3
387,2017,Espírito Santo,Urbana,Privada,19.2,17.1,24.7,30,5.7,3.3000000000000003,1.2,10.3,32.2,38.6,10.9,6.8
388,2017,Espírito Santo,Rural,Privada,2.2,26.1,56.5,8.700000000000001,5.4,1.1,0.7000000000000001,43.7,37.300000000000004,13.4,3.5,1.4000000000000001
389,2017,Espírito Santo,Total,Pública,21.900000000000002,15.5,19.900000000000002,32.3,6.6000000000000005,3.8000000000000003,0.9,10.1,24.8,39.9,15.200000000000001,9.1
