,year,region,location,adm,elem_0,prim_0,sec_0
459,2013,Goiás,Rural,Estadual,0,62.6,68.3
460,2013,Goiás,Rural,Municipal,60.5,72.6,84.4
461,2013,Goiás,Rural,Privada,56.7,80.7,90.2
462,2013,Goiás,Rural,Pública,60.4,71,78.9
463,2013,Distrito Federal,Total,Total,75.2,91.9,99
464,2013,Distrito Federal,Total,Federal,77.8,100,100
465,2013,Distrito Federal,Total,Estadual,90.7,94.9,99.5
466,2013,Distrito Federal,Total,Privada,66.5,85.8,98.1
467,2013,Distrito Federal,Total,Pública,90.6,94.9,99.5
468,2013,Distrito Federal,Urbana,Total,75.1,91.9,98.9
469,2013,Distrito Federal,Urbana,Federal,77.8,100,100
470,2013,Distrito Federal,Urbana,Estadual,90.9,95.1,99.5
471,2013,Distrito Federal,Urbana,Privada,66.6,85.8,98.1
472,2013,Distrito Federal,Urbana,Pública,90.8,95.1,99.5
473,2013,Distrito Federal,Rural,Total,81.7,91.8,100
474,2013,Distrito Federal,Rural,Federal,--,--,100
475,2013,Distrito Federal,Rural,Estadual,85.5,91.9,100
476,2013,Distrito Federal,Rural,Privada,33.3,89.7,100
477,2013,Distrito Federal,Rural,Pública,85.5,91.9,100
0,2014,Rondônia,Total,Total,78.7,88.8,96.5
1,2014,Rondônia,Total,Federal,--,--,100
2,2014,Rondônia,Total,Estadual,90.1,93.2,97.1
3,2014,Rondônia,Total,Municipal,84.2,85.9,--
4,2014,Rondônia,Total,Privada,56.1,80.8,91.6
5,2014,Rondônia,Total,Pública,84.4,89.6,97.3
6,2014,Rondônia,Urbana,Total,79.8,92.6,97.1
7,2014,Rondônia,Urbana,Federal,--,--,100
8,2014,Rondônia,Urbana,Estadual,94.1,97.2,97.6
9,2014,Rondônia,Urbana,Municipal,86.3,89.1,--
10,2014,Rondônia,Urbana,Privada,55.8,80.7,92.6
11,2014,Rondônia,Urbana,Pública,86.6,94.2,97.8
12,2014,Rondônia,Rural,Total,67.5,79.3,92.1
13,2014,Rondônia,Rural,Federal,--,--,100
14,2014,Rondônia,Rural,Estadual,0,66.5,91.1
15,2014,Rondônia,Rural,Municipal,67.9,82.6,--
16,2014,Rondônia,Rural,Privada,100,83.7,85.7
17,2014,Rondônia,Rural,Pública,67,79.3,93.4
18,2014,Acre,Total,Total,56.7,67,89.6
19,2014,Acre,Total,Federal,100,100,100
20,2014,Acre,Total,Estadual,25.9,76,88.9
21,2014,Acre,Total,Municipal,57.9,50.9,--
22,2014,Acre,Total,Privada,55.1,82.6,90.2
23,2014,Acre,Total,Pública,56.8,66.2,89.6
24,2014,Acre,Urbana,Total,72.2,87.8,91.9
25,2014,Acre,Urbana,Federal,100,100,100
26,2014,Acre,Urbana,Estadual,64.3,91.4,91.4
27,2014,Acre,Urbana,Municipal,74,81.2,--
28,2014,Acre,Urbana,Privada,55.1,82.6,90.2
29,2014,Acre,Urbana,Pública,73.9,88.3,92.1
30,2014,Acre,Rural,Total,18.5,40.7,82.6
31,2014,Acre,Rural,Estadual,13.6,51.7,82.6
32,2014,Acre,Rural,Municipal,18.9,29.7,--
33,2014,Acre,Rural,Pública,18.5,40.7,82.6
34,2014,Amazonas,Total,Total,64,74.8,97.8
35,2014,Amazonas,Total,Federal,--,97.5,99.4
36,2014,Amazonas,Total,Estadual,100,97.6,98.4
37,2014,Amazonas,Total,Municipal,64.8,61.2,77.8
38,2014,Amazonas,Total,Privada,60.2,72.2,88.9
39,2014,Amazonas,Total,Pública,64.9,75,98.4
40,2014,Amazonas,Urbana,Total,70.2,90.9,98.3
41,2014,Amazonas,Urbana,Federal,--,97.5,99.4
42,2014,Amazonas,Urbana,Estadual,--,98.9,99.2
43,2014,Amazonas,Urbana,Municipal,73.1,87.5,77.8
44,2014,Amazonas,Urbana,Privada,60.2,72.3,89.3
45,2014,Amazonas,Urbana,Pública,73.1,93.5,99.2
46,2014,Amazonas,Rural,Total,38.7,43.6,96.1
47,2014,Amazonas,Rural,Estadual,100,89.4,96.2
48,2014,Amazonas,Rural,Municipal,38.6,36.7,--
49,2014,Amazonas,Rural,Privada,--,57.1,55.6
50,2014,Amazonas,Rural,Pública,38.7,43.6,96.2
51,2014,Roraima,Total,Total,59.1,65.5,78.1
52,2014,Roraima,Total,Federal,--,100,98.5
53,2014,Roraima,Total,Estadual,--,59.4,75.7
54,2014,Roraima,Total,Municipal,65.8,72,44.4
55,2014,Roraima,Total,Privada,34.8,74.7,89.2
56,2014,Roraima,Total,Pública,65.8,64.9,77.3
57,2014,Roraima,Urbana,Total,66.4,83.2,92.6
58,2014,Roraima,Urbana,Federal,--,100,100
59,2014,Roraima,Urbana,Estadual,--,85.7,92.4
60,2014,Roraima,Urbana,Municipal,79.1,82.3,--
61,2014,Roraima,Urbana,Privada,34.8,74.7,89.2
62,2014,Roraima,Urbana,Pública,79.1,84.2,93
63,2014,Roraima,Rural,Total,37.4,37.3,52.5
64,2014,Roraima,Rural,Federal,--,--,95.6
65,2014,Roraima,Rural,Estadual,--,31.9,49.6
66,2014,Roraima,Rural,Municipal,37.4,49,44.4
67,2014,Roraima,Rural,Privada,--,--,--
68,2014,Roraima,Rural,Pública,37.4,37.3,52.5
69,2014,Pará,Total,Total,41.9,62.9,97.4
70,2014,Pará,Total,Federal,90.9,98.7,99.8
71,2014,Pará,Total,Estadual,76.2,94.7,98.9
72,2014,Pará,Total,Municipal,40.9,55.5,96.8
73,2014,Pará,Total,Privada,45.9,71.6,90.3
74,2014,Pará,Total,Pública,41.1,61.9,98.9
75,2014,Pará,Urbana,Total,47.9,77.1,97.6
76,2014,Pará,Urbana,Federal,90.9,98.7,100
77,2014,Pará,Urbana,Estadual,75.5,95.2,99
78,2014,Pará,Urbana,Municipal,48.2,72.1,100
79,2014,Pará,Urbana,Privada,46.3,71.8,91
80,2014,Pará,Urbana,Pública,48.4,78.3,99.1
81,2014,Pará,Rural,Total,28.1,43.2,95.7
82,2014,Pará,Rural,Federal,--,--,95.8
83,2014,Pará,Rural,Estadual,80,90.7,97.7
84,2014,Pará,Rural,Municipal,28.1,41,85.7
85,2014,Pará,Rural,Privada,11.1,52.9,73.2
86,2014,Pará,Rural,Pública,28.2,43.2,97.7
87,2014,Amapá,Total,Total,38.1,67.7,97.6
88,2014,Amapá,Total,Federal,--,--,100
89,2014,Amapá,Total,Estadual,0,75.9,97.6
90,2014,Amapá,Total,Municipal,35.5,46.9,--
91,2014,Amapá,Total,Privada,50.2,80,96.7
92,2014,Amapá,Total,Pública,34.6,66.5,97.7
93,2014,Amapá,Urbana,Total,42.8,74.6,97.7
94,2014,Amapá,Urbana,Federal,--,--,100
95,2014,Amapá,Urbana,Estadual,--,84.7,97.7
96,2014,Amapá,Urbana,Municipal,39.8,53.8,--
97,2014,Amapá,Urbana,Privada,50.2,79.1,96.9
98,2014,Amapá,Urbana,Pública,39.8,73.9,97.9
99,2014,Amapá,Rural,Total,22.2,52.2,96.6
100,2014,Amapá,Rural,Estadual,0,60,96.8
101,2014,Amapá,Rural,Municipal,24.2,29.4,--
102,2014,Amapá,Rural,Privada,--,94.9,95.8
103,2014,Amapá,Rural,Pública,22.2,51.5,96.8
104,2014,Tocantins,Total,Total,60.4,82.9,96.1
105,2014,Tocantins,Total,Federal,--,--,99.6
106,2014,Tocantins,Total,Estadual,--,93.7,96.9
107,2014,Tocantins,Total,Municipal,61,75.4,95
108,2014,Tocantins,Total,Privada,57.3,74.6,88.6
109,2014,Tocantins,Total,Pública,61,83.8,97.1
110,2014,Tocantins,Urbana,Total,61.7,89.4,97.6
111,2014,Tocantins,Urbana,Federal,--,--,99.4
112,2014,Tocantins,Urbana,Estadual,--,97.6,98.8
113,2014,Tocantins,Urbana,Municipal,62.6,84.7,--
114,2014,Tocantins,Urbana,Privada,57.3,74.2,88.5
115,2014,Tocantins,Urbana,Pública,62.6,91.4,98.8
116,2014,Tocantins,Rural,Total,47.2,58.4,85.1
117,2014,Tocantins,Rural,Federal,--,--,100
118,2014,Tocantins,Rural,Estadual,--,67.7,82.2
119,2014,Tocantins,Rural,Municipal,47.2,54.5,95
120,2014,Tocantins,Rural,Privada,50,85,91.7
121,2014,Tocantins,Rural,Pública,47.2,58,84.9
122,2014,Maranhão,Total,Total,32,50.7,93.4
123,2014,Maranhão,Total,Federal,--,96.6,95.2
124,2014,Maranhão,Total,Estadual,0,76.9,95.5
125,2014,Maranhão,Total,Municipal,32.8,48.5,77.8
126,2014,Maranhão,Total,Privada,28.5,56.2,81.3
127,2014,Maranhão,Total,Pública,32.8,50.1,95.2
128,2014,Maranhão,Urbana,Total,37.5,65,94.6
129,2014,Maranhão,Urbana,Federal,--,100,93.9
130,2014,Maranhão,Urbana,Estadual,--,91.2,96.7
131,2014,Maranhão,Urbana,Municipal,40.3,64.3,82.6
132,2014,Maranhão,Urbana,Privada,29.8,57.3,83
133,2014,Maranhão,Urbana,Pública,40.3,66.5,96.4
134,2014,Maranhão,Rural,Total,22.3,34.1,87.5
135,2014,Maranhão,Rural,Federal,--,91.3,98.5
136,2014,Maranhão,Rural,Estadual,0,38.9,89.3
137,2014,Maranhão,Rural,Municipal,22.5,33.8,72
138,2014,Maranhão,Rural,Privada,19.5,38.9,64.7
139,2014,Maranhão,Rural,Pública,22.5,34,89.2
140,2014,Piauí,Total,Total,51.4,70.8,89.3
141,2014,Piauí,Total,Federal,0,--,98.2
142,2014,Piauí,Total,Estadual,--,87.5,89.3
143,2014,Piauí,Total,Municipal,51.5,67.8,77
144,2014,Piauí,Total,Privada,51.1,70.6,87.3
145,2014,Piauí,Total,Pública,51.5,70.9,89.7
146,2014,Piauí,Urbana,Total,57.1,78.1,89.4
147,2014,Piauí,Urbana,Federal,0,--,98.5
148,2014,Piauí,Urbana,Estadual,--,87.5,89.4
149,2014,Piauí,Urbana,Municipal,59.1,77.8,96.3
150,2014,Piauí,Urbana,Privada,51.3,70.7,87.6
151,2014,Piauí,Urbana,Pública,59.1,80.2,89.9
152,2014,Piauí,Rural,Total,40.4,56.3,86.5
153,2014,Piauí,Rural,Federal,--,--,92.9
154,2014,Piauí,Rural,Estadual,--,89.8,88.7
155,2014,Piauí,Rural,Municipal,40.4,56.1,61.8
156,2014,Piauí,Rural,Privada,30.8,66.7,79.5
157,2014,Piauí,Rural,Pública,40.4,56.3,87.4
158,2014,Ceará,Total,Total,54.8,74.1,85.8
159,2014,Ceará,Total,Federal,75,91.1,98.7
160,2014,Ceará,Total,Estadual,16.1,82.5,86
161,2014,Ceará,Total,Municipal,60.6,77.3,--
162,2014,Ceará,Total,Privada,39.5,61.5,83.6
163,2014,Ceará,Total,Pública,60.2,77.6,86.3
164,2014,Ceará,Urbana,Total,57.7,78,85.9
165,2014,Ceará,Urbana,Federal,75,91.1,98.5
166,2014,Ceará,Urbana,Estadual,33.3,88,86.3
167,2014,Ceará,Urbana,Municipal,67.5,84.6,--
168,2014,Ceará,Urbana,Privada,39.6,61.6,83.6
169,2014,Ceará,Urbana,Pública,67.4,84.9,86.6
170,2014,Ceará,Rural,Total,47,64.1,80.5
171,2014,Ceará,Rural,Federal,--,--,100
172,2014,Ceará,Rural,Estadual,10.9,28,78.7
173,2014,Ceará,Rural,Municipal,47.9,64.8,--
174,2014,Ceará,Rural,Privada,24.5,42.4,85.7
175,2014,Ceará,Rural,Pública,47.2,64.2,80.5
176,2014,Rio Grande do Norte,Total,Total,58.6,80.6,93.1
177,2014,Rio Grande do Norte,Total,Federal,100,92.9,98.7
178,2014,Rio Grande do Norte,Total,Estadual,--,91.8,95.8
179,2014,Rio Grande do Norte,Total,Municipal,64.6,82.7,--
180,2014,Rio Grande do Norte,Total,Privada,42,64.9,84.3
181,2014,Rio Grande do Norte,Total,Pública,64.7,85.2,96.3
182,2014,Rio Grande do Norte,Urbana,Total,60.6,82.7,93
183,2014,Rio Grande do Norte,Urbana,Federal,100,92.9,98.6
184,2014,Rio Grande do Norte,Urbana,Estadual,--,92.4,95.9
185,2014,Rio Grande do Norte,Urbana,Municipal,69.9,88.1,--
186,2014,Rio Grande do Norte,Urbana,Privada,41.9,65,84.3
187,2014,Rio Grande do Norte,Urbana,Pública,70,89.6,96.3
188,2014,Rio Grande do Norte,Rural,Total,51.1,72.4,95.4
189,2014,Rio Grande do Norte,Rural,Federal,--,--,99.1
190,2014,Rio Grande do Norte,Rural,Estadual,--,83.9,93.3
191,2014,Rio Grande do Norte,Rural,Municipal,51.1,71.7,--
192,2014,Rio Grande do Norte,Rural,Privada,48.3,50.9,81.8
193,2014,Rio Grande do Norte,Rural,Pública,51.1,72.6,96
194,2014,Paraíba,Total,Total,48.5,72.3,85.9
195,2014,Paraíba,Total,Federal,100,83.3,99.3
196,2014,Paraíba,Total,Estadual,18.2,77.8,86.3
197,2014,Paraíba,Total,Municipal,56.7,75.7,91.8
198,2014,Paraíba,Total,Privada,29.4,55.4,81
199,2014,Paraíba,Total,Pública,56.7,76.4,87.2
200,2014,Paraíba,Urbana,Total,48.3,74.8,86.2
201,2014,Paraíba,Urbana,Federal,100,83.3,99.3
202,2014,Paraíba,Urbana,Estadual,--,79.5,86.7
203,2014,Paraíba,Urbana,Municipal,59.2,82.1,92
204,2014,Paraíba,Urbana,Privada,29.4,55.5,81
205,2014,Paraíba,Urbana,Pública,59.4,81.1,87.6
206,2014,Paraíba,Rural,Total,49.3,62.9,77.9
207,2014,Paraíba,Rural,Federal,--,--,100
208,2014,Paraíba,Rural,Estadual,18.2,58.4,74.4
209,2014,Paraíba,Rural,Municipal,49.7,63.4,88.9
210,2014,Paraíba,Rural,Privada,33.3,40.6,--
211,2014,Paraíba,Rural,Pública,49.5,63,77.9
212,2014,Pernambuco,Total,Total,40.9,67.9,94
213,2014,Pernambuco,Total,Federal,--,100,99.3
214,2014,Pernambuco,Total,Estadual,16.9,90.8,96.3
215,2014,Pernambuco,Total,Municipal,51.7,67.4,91.8
216,2014,Pernambuco,Total,Privada,27.8,54.4,85.2
217,2014,Pernambuco,Total,Pública,51.3,72.7,96.4
218,2014,Pernambuco,Urbana,Total,41.6,71.8,94.5
219,2014,Pernambuco,Urbana,Federal,--,100,99.3
220,2014,Pernambuco,Urbana,Estadual,60.9,95.9,97.2
221,2014,Pernambuco,Urbana,Municipal,56.4,74.4,94
222,2014,Pernambuco,Urbana,Privada,28.1,54.4,85.2
223,2014,Pernambuco,Urbana,Pública,56.4,80.5,97.3
224,2014,Pernambuco,Rural,Total,37.4,54.5,86.6
225,2014,Pernambuco,Rural,Federal,--,--,99.5
226,2014,Pernambuco,Rural,Estadual,8,53,84.3
227,2014,Pernambuco,Rural,Municipal,40.1,54.8,84.4
228,2014,Pernambuco,Rural,Privada,16.7,48,92.3
229,2014,Pernambuco,Rural,Pública,38.8,54.6,86.5
230,2014,Alagoas,Total,Total,36.8,61.9,78.6
231,2014,Alagoas,Total,Federal,--,--,96.9
232,2014,Alagoas,Total,Estadual,9.1,77.4,80.7
233,2014,Alagoas,Total,Municipal,41.2,62.6,88.9
234,2014,Alagoas,Total,Privada,24.8,48.5,68
235,2014,Alagoas,Total,Pública,41.1,65.2,82.5
236,2014,Alagoas,Urbana,Total,39.1,65.6,78.9
237,2014,Alagoas,Urbana,Federal,--,--,96.9
238,2014,Alagoas,Urbana,Estadual,100,79.5,81.4
239,2014,Alagoas,Urbana,Municipal,46.8,69.1,88.9
240,2014,Alagoas,Urbana,Privada,25.1,48.5,68
241,2014,Alagoas,Urbana,Pública,46.8,71.7,83.2
242,2014,Alagoas,Rural,Total,31.5,51.8,69.6
243,2014,Alagoas,Rural,Estadual,4.8,50,69.6
244,2014,Alagoas,Rural,Municipal,32.2,51.9,--
245,2014,Alagoas,Rural,Privada,12.2,45.7,--
246,2014,Alagoas,Rural,Pública,31.9,51.8,69.6
247,2014,Sergipe,Total,Total,54.8,82.9,96.2
248,2014,Sergipe,Total,Federal,--,100,98.9
249,2014,Sergipe,Total,Estadual,--,96.7,98.6
250,2014,Sergipe,Total,Municipal,59.9,81.1,--
251,2014,Sergipe,Total,Privada,44.5,70.7,90.1
252,2014,Sergipe,Total,Pública,59.9,86.2,98.6
253,2014,Sergipe,Urbana,Total,54.4,84.2,96.1
254,2014,Sergipe,Urbana,Federal,--,100,98.2
255,2014,Sergipe,Urbana,Estadual,--,96.9,98.6
256,2014,Sergipe,Urbana,Municipal,62.1,83.4,--
257,2014,Sergipe,Urbana,Privada,44.9,70.8,90.1
258,2014,Sergipe,Urbana,Pública,62.1,89.6,98.6
259,2014,Sergipe,Rural,Total,55.7,79.4,98.9
260,2014,Sergipe,Rural,Federal,--,--,100
261,2014,Sergipe,Rural,Estadual,--,94.1,98.5
262,2014,Sergipe,Rural,Municipal,56.6,78.6,--
263,2014,Sergipe,Rural,Privada,29.3,58.6,--
264,2014,Sergipe,Rural,Pública,56.6,79.6,98.9
265,2014,Bahia,Total,Total,40.4,62,84.6
266,2014,Bahia,Total,Federal,--,100,79
267,2014,Bahia,Total,Estadual,19,88.4,85.9
268,2014,Bahia,Total,Municipal,44.9,59.2,57.8
269,2014,Bahia,Total,Privada,28.8,54.3,82.8
270,2014,Bahia,Total,Pública,44.8,63.5,85
271,2014,Bahia,Urbana,Total,42.3,69.1,85.4
272,2014,Bahia,Urbana,Federal,--,100,75.9
273,2014,Bahia,Urbana,Estadual,25,89.8,86.4
274,2014,Bahia,Urbana,Municipal,50.1,69.1,71.1
275,2014,Bahia,Urbana,Privada,28.8,54.3,83.2
276,2014,Bahia,Urbana,Pública,50,73.8,85.8
277,2014,Bahia,Rural,Total,35.3,47.1,73.1
278,2014,Bahia,Rural,Federal,--,--,98.9
279,2014,Bahia,Rural,Estadual,17.6,61.2,76.7
280,2014,Bahia,Rural,Municipal,35.7,46.8,50.8
281,2014,Bahia,Rural,Privada,25.5,52.6,72.9
282,2014,Bahia,Rural,Pública,35.5,47.1,73.1
283,2014,Minas Gerais,Total,Total,65.6,90.1,94.6
284,2014,Minas Gerais,Total,Federal,100,98.5,98.7
285,2014,Minas Gerais,Total,Estadual,14.3,95.2,94.7
286,2014,Minas Gerais,Total,Municipal,73.5,87.1,96.1
287,2014,Minas Gerais,Total,Privada,48.7,84.6,93.6
288,2014,Minas Gerais,Total,Pública,73.4,91,94.9
289,2014,Minas Gerais,Urbana,Total,65.3,91.7,94.9
290,2014,Minas Gerais,Urbana,Federal,100,98.5,98.6
291,2014,Minas Gerais,Urbana,Estadual,--,95.7,94.9
292,2014,Minas Gerais,Urbana,Municipal,73.8,90.1,96.7
293,2014,Minas Gerais,Urbana,Privada,48.7,84.7,94
294,2014,Minas Gerais,Urbana,Pública,73.8,93.1,95.1
295,2014,Minas Gerais,Rural,Total,69.5,78.8,89.3
296,2014,Minas Gerais,Rural,Federal,--,--,99.2
297,2014,Minas Gerais,Rural,Estadual,14.3,86.9,88.5
298,2014,Minas Gerais,Rural,Municipal,70.5,76.8,92.5
299,2014,Minas Gerais,Rural,Privada,49.1,60.9,61.4
300,2014,Minas Gerais,Rural,Pública,69.9,78.9,90.6
301,2014,Espírito Santo,Total,Total,88.6,93.1,97.1
302,2014,Espírito Santo,Total,Federal,80,--,99.6
303,2014,Espírito Santo,Total,Estadual,--,97.5,97.8
304,2014,Espírito Santo,Total,Municipal,91,92.7,77.8
305,2014,Espírito Santo,Total,Privada,71.5,86.8,93.4
306,2014,Espírito Santo,Total,Pública,91,94,98
307,2014,Espírito Santo,Urbana,Total,89.2,94.4,97.1
308,2014,Espírito Santo,Urbana,Federal,80,--,99.5
309,2014,Espírito Santo,Urbana,Estadual,--,98,97.8
310,2014,Espírito Santo,Urbana,Municipal,92,94.6,--
311,2014,Espírito Santo,Urbana,Privada,71.5,86.7,93.6
312,2014,Espírito Santo,Urbana,Pública,92,95.6,97.9
313,2014,Espírito Santo,Rural,Total,84.2,86.5,96.7
314,2014,Espírito Santo,Rural,Federal,--,--,100
315,2014,Espírito Santo,Rural,Estadual,--,92.3,97.8
316,2014,Espírito Santo,Rural,Municipal,84.5,85.4,77.8
317,2014,Espírito Santo,Rural,Privada,69,89.8,91.2
318,2014,Espírito Santo,Rural,Pública,84.5,86.4,98
319,2014,Rio de Janeiro,Total,Total,44.4,77.7,97.1
320,2014,Rio de Janeiro,Total,Federal,81.2,95.8,99.2
321,2014,Rio de Janeiro,Total,Estadual,67.1,96.7,98.2
322,2014,Rio de Janeiro,Total,Municipal,54.9,78.6,99
323,2014,Rio de Janeiro,Total,Privada,30.8,66.5,94.2
324,2014,Rio de Janeiro,Total,Pública,55,83.5,98.3
325,2014,Rio de Janeiro,Urbana,Total,44.5,78.2,97
326,2014,Rio de Janeiro,Urbana,Federal,81.2,95.8,99.2
327,2014,Rio de Janeiro,Urbana,Estadual,67.1,96.7,98.2
328,2014,Rio de Janeiro,Urbana,Municipal,56.2,80.3,99
329,2014,Rio de Janeiro,Urbana,Privada,30.9,66.6,94.2
330,2014,Rio de Janeiro,Urbana,Pública,56.3,84.9,98.3
331,2014,Rio de Janeiro,Rural,Total,43.3,69.6,97.8
332,2014,Rio de Janeiro,Rural,Federal,--,--,100
333,2014,Rio de Janeiro,Rural,Estadual,--,96,98.1
334,2014,Rio de Janeiro,Rural,Municipal,45,65.1,100
335,2014,Rio de Janeiro,Rural,Privada,19.2,54.7,90.3
336,2014,Rio de Janeiro,Rural,Pública,45,70.4,98.2
337,2014,São Paulo,Total,Total,78.7,91,94.3
338,2014,São Paulo,Total,Federal,87.5,100,99.5
339,2014,São Paulo,Total,Estadual,65.7,90.7,93.7
340,2014,São Paulo,Total,Municipal,86.2,93,98.5
341,2014,São Paulo,Total,Privada,65.8,88.3,95.7
342,2014,São Paulo,Total,Pública,86.2,91.8,93.8
343,2014,São Paulo,Urbana,Total,78.7,91.1,94.4
344,2014,São Paulo,Urbana,Federal,87.5,100,99.5
345,2014,São Paulo,Urbana,Estadual,68.4,90.8,93.8
346,2014,São Paulo,Urbana,Municipal,86.3,93.3,98.4
347,2014,São Paulo,Urbana,Privada,65.8,88.3,95.7
348,2014,São Paulo,Urbana,Pública,86.3,92,93.9
349,2014,São Paulo,Rural,Total,79.3,86.5,90.5
350,2014,São Paulo,Rural,Estadual,44.4,86,90.3
351,2014,São Paulo,Rural,Municipal,81,86.7,100
352,2014,São Paulo,Rural,Privada,66.7,87.3,94
353,2014,São Paulo,Rural,Pública,80.4,86.5,90.4
354,2014,Paraná,Total,Total,68.6,92.2,96.3
355,2014,Paraná,Total,Federal,35.7,100,99.3
356,2014,Paraná,Total,Estadual,42.1,95.8,96.2
357,2014,Paraná,Total,Municipal,75.3,90.2,--
358,2014,Paraná,Total,Privada,53.3,85.8,96.4
359,2014,Paraná,Total,Pública,75.1,93.2,96.3
360,2014,Paraná,Urbana,Total,68.7,93,96.6
361,2014,Paraná,Urbana,Federal,35.7,100,99.3
362,2014,Paraná,Urbana,Estadual,73.7,96.6,96.6
363,2014,Paraná,Urbana,Municipal,75.4,91.6,--
364,2014,Paraná,Urbana,Privada,53.3,85.8,96.4
365,2014,Paraná,Urbana,Pública,75.4,94.3,96.6
366,2014,Paraná,Rural,Total,67.5,84.7,92.5
367,2014,Paraná,Rural,Federal,--,--,--
368,2014,Paraná,Rural,Estadual,35.8,90,92.4
369,2014,Paraná,Rural,Municipal,71.4,78.1,--
370,2014,Paraná,Rural,Privada,55.6,85.7,96.4
371,2014,Paraná,Rural,Pública,67.6,84.7,92.4
372,2014,Santa Catarina,Total,Total,73.3,83.4,84.5
373,2014,Santa Catarina,Total,Federal,100,98.3,99.2
374,2014,Santa Catarina,Total,Estadual,87.5,81.5,82.3
375,2014,Santa Catarina,Total,Municipal,77.4,84.8,85.9
376,2014,Santa Catarina,Total,Privada,53.8,82.8,90.8
377,2014,Santa Catarina,Total,Pública,77.5,83.5,83.2
378,2014,Santa Catarina,Urbana,Total,73.3,84.3,84.8
379,2014,Santa Catarina,Urbana,Federal,100,98.3,99.2
380,2014,Santa Catarina,Urbana,Estadual,87.5,82.3,82.7
381,2014,Santa Catarina,Urbana,Municipal,77.8,86.3,94.9
382,2014,Santa Catarina,Urbana,Privada,53.9,82.8,90.8
383,2014,Santa Catarina,Urbana,Pública,77.8,84.6,83.5
384,2014,Santa Catarina,Rural,Total,73.9,77.3,79.1
385,2014,Santa Catarina,Rural,Federal,--,--,99.2
386,2014,Santa Catarina,Rural,Estadual,--,74.6,75.5
387,2014,Santa Catarina,Rural,Municipal,74.3,78.4,76.1
388,2014,Santa Catarina,Rural,Privada,32,--,93.8
389,2014,Santa Catarina,Rural,Pública,74.3,77.3,78.3
390,2014,Rio Grande do Sul,Total,Total,57.3,87.4,94.1
391,2014,Rio Grande do Sul,Total,Federal,66.7,98.1,99.1
392,2014,Rio Grande do Sul,Total,Estadual,73.9,87.7,93.7
393,2014,Rio Grande do Sul,Total,Municipal,70.9,87.4,99
394,2014,Rio Grande do Sul,Total,Privada,34.9,85.8,94.3
395,2014,Rio Grande do Sul,Total,Pública,71,87.6,94.1
396,2014,Rio Grande do Sul,Urbana,Total,56.2,87.9,94.1
397,2014,Rio Grande do Sul,Urbana,Federal,66.7,98.1,98.9
398,2014,Rio Grande do Sul,Urbana,Estadual,76.5,88.1,93.7
399,2014,Rio Grande do Sul,Urbana,Municipal,70.5,88.2,99.8
400,2014,Rio Grande do Sul,Urbana,Privada,34.9,85.9,94.3
401,2014,Rio Grande do Sul,Urbana,Pública,70.6,88.2,94
402,2014,Rio Grande do Sul,Rural,Total,73.6,85.1,95.8
403,2014,Rio Grande do Sul,Rural,Federal,--,--,99.5
404,2014,Rio Grande do Sul,Rural,Estadual,63.6,85.7,94.8
405,2014,Rio Grande do Sul,Rural,Municipal,75,84.9,95.7
406,2014,Rio Grande do Sul,Rural,Privada,22.2,66.7,94.4
407,2014,Rio Grande do Sul,Rural,Pública,74.3,85.1,95.9
408,2014,Mato Grosso do Sul,Total,Total,87.3,92.3,96.7
409,2014,Mato Grosso do Sul,Total,Federal,--,100,100
410,2014,Mato Grosso do Sul,Total,Estadual,93.4,97.1,97
411,2014,Mato Grosso do Sul,Total,Municipal,90,90.7,100
412,2014,Mato Grosso do Sul,Total,Privada,73,85.6,94.9
413,2014,Mato Grosso do Sul,Total,Pública,90.1,93.2,97.1
414,2014,Mato Grosso do Sul,Urbana,Total,88.7,94.9,97.3
415,2014,Mato Grosso do Sul,Urbana,Federal,--,100,100
416,2014,Mato Grosso do Sul,Urbana,Estadual,93.4,97.3,97.7
417,2014,Mato Grosso do Sul,Urbana,Municipal,92,95.6,--
418,2014,Mato Grosso do Sul,Urbana,Privada,73,85.6,95.2
419,2014,Mato Grosso do Sul,Urbana,Pública,92.1,96.3,97.7
420,2014,Mato Grosso do Sul,Rural,Total,67.6,76.2,91.4
421,2014,Mato Grosso do Sul,Rural,Federal,--,--,100
422,2014,Mato Grosso do Sul,Rural,Estadual,--,94.2,90.6
423,2014,Mato Grosso do Sul,Rural,Municipal,67.4,71.9,100
424,2014,Mato Grosso do Sul,Rural,Privada,100,88.6,81.5
425,2014,Mato Grosso do Sul,Rural,Pública,67.4,76.1,91.8
426,2014,Mato Grosso,Total,Total,82.2,89.6,95.8
427,2014,Mato Grosso,Total,Federal,--,--,99.5
428,2014,Mato Grosso,Total,Estadual,100,94.5,95.9
429,2014,Mato Grosso,Total,Municipal,85.8,85.6,100
430,2014,Mato Grosso,Total,Privada,66.3,85.1,93.7
431,2014,Mato Grosso,Total,Pública,85.9,90.3,96.1
432,2014,Mato Grosso,Urbana,Total,84.1,95.1,97.7
433,2014,Mato Grosso,Urbana,Federal,--,--,99.2
434,2014,Mato Grosso,Urbana,Estadual,100,98.9,98.4
435,2014,Mato Grosso,Urbana,Municipal,88.5,94.9,--
436,2014,Mato Grosso,Urbana,Privada,66.6,85.2,93.9
